Sample_Index,Raw_ECG_Value
3388,44.000000
3389,46.000000
3390,48.000000
3391,50.000000
3392,54.000000
3393,63.000000
3394,75.000000
3395,79.000000
3396,81.000000
3397,83.000000
3398,84.000000
3399,83.000000
3400,81.000000
3401,76.000000
3402,70.000000
3403,55.000000
3404,43.000000
3405,36.000000
3406,31.000000
3407,26.000000
3408,21.000000
3409,17.000000
3410,14.000000
3411,12.000000
3412,9.000000
3413,6.000000
3414,3.000000
3415,0.000000
3416,-4.000000
3417,-9.000000
3418,-13.000000
3419,-14.000000
3420,-12.000000
3421,-8.000000
3422,2.000000
3423,30.000000
3424,74.000000
3425,137.000000
3426,221.000000
3427,325.000000
3428,442.000000
3429,565.000000
3430,681.000000
3431,777.000000
3432,843.000000
3433,867.000000
3434,837.000000
3435,749.000000
3436,606.000000
3437,427.000000
3438,239.000000
3439,78.000000
3440,-29.000000
3441,-58.000000
3442,-67.000000
3443,-72.000000
3444,-77.000000
3445,-82.000000
3446,-87.000000
3447,-93.000000
3448,-98.000000
3449,-103.000000
3450,-110.000000
3451,-118.000000
3452,-123.000000
3453,-125.000000
3454,-115.000000
3455,-106.000000
3456,-100.000000
3457,-94.000000
3458,-89.000000
3459,-85.000000
3460,-82.000000
3461,-79.000000
3462,-75.000000
3463,-71.000000
3464,-66.000000
3465,-62.000000
3466,-59.000000
3467,-58.000000
3468,-57.000000
3469,-55.000000
3470,-54.000000
3471,-52.000000
3472,-51.000000
3473,-50.000000
3474,-48.000000
3475,-47.000000
3476,-45.000000
3477,-44.000000
3478,-43.000000
3479,-41.000000
3480,-40.000000
3481,-37.000000
3482,-30.000000
3483,-22.000000
3484,-14.000000
3485,-1.000000
3486,16.000000
3487,37.000000
3488,56.000000
3489,69.000000
3490,76.000000
3491,82.000000
3492,86.000000
3493,89.000000
3494,96.000000
3495,107.000000
3496,114.000000
3497,118.000000
3498,121.000000
3499,122.000000
3500,123.000000
3501,122.000000
3502,119.000000
3503,115.000000
3504,111.000000
3505,105.000000
3506,97.000000
3507,91.000000
3508,86.000000
3509,82.000000
3510,78.000000
3511,75.000000
3512,72.000000
3513,69.000000
3514,65.000000
3515,57.000000
3516,41.000000
3517,28.000000
3518,21.000000
3519,14.000000
3520,9.000000
3521,4.000000
3522,-1.000000
3523,-9.000000
3524,-20.000000
3525,-24.000000
3526,-27.000000
3527,-30.000000
3528,-32.000000
3529,-34.000000
3530,-35.000000
3531,-35.000000
3532,-36.000000
3533,-36.000000
3534,-37.000000
3535,-36.000000
3536,-36.000000
3537,-35.000000
3538,-34.000000
3539,-33.000000
3540,-32.000000
3541,-31.000000
3542,-30.000000
3543,-29.000000
3544,-28.000000
3545,-27.000000
3546,-26.000000
3547,-24.000000
3548,-24.000000
3549,-24.000000
3550,-27.000000
3551,-32.000000
3552,-36.000000
3553,-39.000000
3554,-42.000000
3555,-45.000000
3556,-48.000000
3557,-50.000000
3558,-50.000000
3559,-48.000000
3560,-44.000000
3561,-39.000000
3562,-35.000000
3563,-33.000000
3564,-30.000000
3565,-27.000000
3566,-23.000000
3567,-20.000000
3568,-16.000000
3569,-14.000000
3570,-12.000000
3571,-11.000000
3572,-11.000000
3573,-11.000000
3574,-11.000000
3575,-11.000000
3576,-13.000000
3577,-15.000000
3578,-17.000000
3579,-18.000000
3580,-19.000000
3581,-20.000000
3582,-21.000000
3583,-22.000000
3584,-24.000000
3585,-26.000000
3586,-27.000000
3587,-29.000000
3588,-30.000000
3589,-31.000000
3590,-32.000000
3591,-32.000000
3592,-32.000000
3593,-31.000000
3594,-29.000000
3595,-27.000000
3596,-24.000000
3597,-22.000000
3598,-19.000000
3599,-17.000000
3600,-15.000000
3601,-13.000000
3602,-10.000000
3603,-7.000000
3604,-5.000000
3605,-3.000000
3606,-2.000000
3607,-2.000000
3608,-2.000000
3609,-3.000000
3610,-5.000000
3611,-7.000000
3612,-10.000000
3613,-13.000000
3614,-15.000000
3615,-17.000000
3616,-19.000000
3617,-21.000000
3618,-24.000000
3619,-26.000000
3620,-27.000000
3621,-28.000000
3622,-28.000000
3623,-26.000000
3624,-24.000000
3625,-21.000000
3626,-18.000000
3627,-16.000000
3628,-13.000000
3629,-10.000000
3630,-6.000000
3631,-2.000000
3632,1.000000
3633,3.000000
3634,6.000000
3635,8.000000
3636,11.000000
3637,15.000000
3638,20.000000
3639,25.000000
3640,29.000000
3641,32.000000
3642,36.000000
3643,42.000000
3644,42.000000
3645,34.000000
3646,26.000000
3647,18.000000
3648,10.000000
3649,4.000000
3650,-5.000000
3651,-22.000000
3652,-35.000000
3653,-44.000000
3654,-50.000000
3655,-52.000000
3656,-53.000000
3657,-54.000000
3658,-55.000000
3659,-56.000000
3660,-56.000000
3661,-57.000000
3662,-57.000000
3663,-57.000000
3664,-56.000000
3665,-55.000000
3666,-53.000000
3667,-49.000000
3668,-44.000000
3669,-25.000000
3670,11.000000
3671,69.000000
3672,153.000000
3673,258.000000
3674,379.000000
3675,509.000000
3676,638.000000
3677,753.000000
3678,837.000000
3679,869.000000
3680,837.000000
3681,737.000000
3682,573.000000
3683,369.000000
3684,169.000000
3685,14.000000
3686,-59.000000
3687,-86.000000
3688,-95.000000
3689,-106.000000
3690,-127.000000
3691,-151.000000
3692,-166.000000
3693,-166.000000
3694,-154.000000
3695,-144.000000
3696,-136.000000
3697,-130.000000
3698,-130.000000
3699,-130.000000
3700,-131.000000
3701,-132.000000
3702,-132.000000
3703,-132.000000
3704,-132.000000
3705,-132.000000
3706,-131.000000
3707,-129.000000
3708,-127.000000
3709,-124.000000
3710,-122.000000
3711,-120.000000
3712,-118.000000
3713,-116.000000
3714,-113.000000
3715,-111.000000
3716,-110.000000
3717,-108.000000
3718,-106.000000
3719,-104.000000
3720,-101.000000
3721,-97.000000
3722,-92.000000
3723,-87.000000
3724,-76.000000
3725,-55.000000
3726,-40.000000
3727,-29.000000
3728,-20.000000
3729,-10.000000
3730,2.000000
3731,9.000000
3732,13.000000
3733,16.000000
3734,19.000000
3735,23.000000
3736,26.000000
3737,29.000000
3738,33.000000
3739,37.000000
3740,42.000000
3741,48.000000
3742,54.000000
3743,60.000000
3744,73.000000
3745,87.000000
3746,93.000000
3747,98.000000
3748,101.000000
3749,103.000000
3750,104.000000
3751,103.000000
3752,100.000000
3753,96.000000
3754,91.000000
3755,83.000000
3756,71.000000
3757,61.000000
3758,51.000000
3759,40.000000
3760,31.000000
3761,22.000000
3762,16.000000
3763,8.000000
3764,1.000000
3765,-11.000000
3766,-24.000000
3767,-29.000000
3768,-33.000000
3769,-35.000000
3770,-37.000000
3771,-38.000000
3772,-38.000000
3773,-36.000000
3774,-34.000000
3775,-33.000000
3776,-32.000000
3777,-31.000000
3778,-29.000000
3779,-27.000000
3780,-26.000000
3781,-25.000000
3782,-24.000000
3783,-24.000000
3784,-25.000000
3785,-25.000000
3786,-25.000000
3787,-25.000000
3788,-26.000000
3789,-27.000000
3790,-28.000000
3791,-29.000000
3792,-29.000000
3793,-29.000000
3794,-29.000000
3795,-29.000000
3796,-29.000000
3797,-29.000000
3798,-29.000000
3799,-28.000000
3800,-26.000000
3801,-23.000000
3802,-20.000000
3803,-15.000000
3804,-5.000000
3805,3.000000
3806,10.000000
3807,15.000000
3808,18.000000
3809,18.000000
3810,12.000000
3811,5.000000
3812,0.000000
3813,-5.000000
3814,-10.000000
3815,-14.000000
3816,-13.000000
3817,-8.000000
3818,-1.000000
3819,4.000000
3820,7.000000
3821,10.000000
3822,13.000000
3823,16.000000
3824,19.000000
3825,21.000000
3826,23.000000
3827,25.000000
3828,26.000000
3829,28.000000
3830,30.000000
3831,31.000000
3832,32.000000
3833,32.000000
3834,31.000000
3835,31.000000
3836,30.000000
3837,30.000000
3838,31.000000
3839,31.000000
3840,31.000000
3841,31.000000
3842,30.000000
3843,30.000000
3844,30.000000
3845,29.000000
3846,29.000000
3847,28.000000
3848,28.000000
3849,28.000000
3850,29.000000
3851,29.000000
3852,29.000000
3853,30.000000
3854,31.000000
3855,32.000000
3856,33.000000
3857,35.000000
3858,37.000000
3859,39.000000
3860,41.000000
3861,43.000000
3862,46.000000
3863,49.000000
3864,54.000000
3865,58.000000
3866,63.000000
3867,67.000000
3868,71.000000
3869,74.000000
3870,78.000000
3871,81.000000
3872,84.000000
3873,86.000000
3874,90.000000
3875,94.000000
3876,97.000000
3877,98.000000
3878,98.000000
3879,95.000000
3880,91.000000
3881,86.000000
3882,80.000000
3883,73.000000
3884,61.000000
3885,50.000000
3886,42.000000
3887,36.000000
3888,32.000000
3889,28.000000
3890,24.000000
3891,20.000000
3892,16.000000
3893,13.000000
3894,10.000000
3895,8.000000
3896,4.000000
3897,0.000000
3898,-3.000000
3899,-6.000000
3900,-6.000000
3901,-5.000000
3902,-2.000000
3903,2.000000
3904,18.000000
3905,52.000000
3906,103.000000
3907,173.000000
3908,262.000000
3909,367.000000
3910,479.000000
3911,583.000000
3912,674.000000
3913,748.000000
3914,781.000000
3915,775.000000
3916,709.000000
3917,569.000000
3918,386.000000
3919,199.000000
3920,45.000000
3921,-50.000000
3922,-71.000000
3923,-74.000000
3924,-77.000000
3925,-80.000000
3926,-82.000000
3927,-84.000000
3928,-86.000000
3929,-88.000000
3930,-89.000000
3931,-89.000000
3932,-90.000000
3933,-90.000000
3934,-88.000000
3935,-87.000000
3936,-85.000000
3937,-83.000000
3938,-81.000000
3939,-78.000000
3940,-76.000000
3941,-74.000000
3942,-72.000000
3943,-70.000000
3944,-68.000000
3945,-66.000000
3946,-63.000000
3947,-61.000000
3948,-58.000000
3949,-55.000000
3950,-51.000000
3951,-48.000000
3952,-44.000000
3953,-40.000000
3954,-37.000000
3955,-33.000000
3956,-27.000000
3957,-21.000000
3958,-15.000000
3959,-9.000000
3960,-4.000000
3961,0.000000
3962,3.000000
3963,6.000000
3964,9.000000
3965,13.000000
3966,16.000000
3967,19.000000
3968,21.000000
3969,25.000000
3970,29.000000
3971,35.000000
3972,44.000000
3973,52.000000
3974,60.000000
3975,67.000000
3976,73.000000
3977,79.000000
3978,85.000000
3979,92.000000
3980,97.000000
3981,102.000000
3982,106.000000
3983,110.000000
3984,111.000000
3985,110.000000
3986,106.000000
3987,101.000000
3988,95.000000
3989,86.000000
3990,72.000000
3991,62.000000
3992,54.000000
3993,44.000000
3994,32.000000
3995,19.000000
3996,6.000000
3997,-5.000000
3998,-15.000000
3999,-23.000000
4000,-30.000000
4001,-35.000000
4002,-40.000000
4003,-42.000000
4004,-44.000000
4005,-46.000000
4006,-47.000000
4007,-49.000000
4008,-50.000000
4009,-51.000000
4010,-52.000000
4011,-52.000000
4012,-53.000000
4013,-53.000000
4014,-52.000000
4015,-52.000000
4016,-51.000000
4017,-51.000000
4018,-50.000000
4019,-50.000000
4020,-50.000000
4021,-49.000000
4022,-49.000000
4023,-49.000000
4024,-49.000000
4025,-48.000000
4026,-47.000000
4027,-46.000000
4028,-45.000000
4029,-44.000000
4030,-43.000000
4031,-43.000000
4032,-42.000000
4033,-41.000000
4034,-41.000000
4035,-40.000000
4036,-39.000000
4037,-39.000000
4038,-38.000000
4039,-36.000000
4040,-35.000000
4041,-33.000000
4042,-32.000000
4043,-30.000000
4044,-28.000000
4045,-26.000000
4046,-24.000000
4047,-20.000000
4048,-16.000000
4049,-12.000000
4050,-8.000000
4051,-6.000000
4052,-6.000000
4053,-8.000000
4054,-11.000000
4055,-15.000000
4056,-19.000000
4057,-23.000000
4058,-26.000000
4059,-30.000000
4060,-34.000000
4061,-39.000000
4062,-42.000000
4063,-44.000000
4064,-43.000000
4065,-40.000000
4066,-37.000000
4067,-33.000000
4068,-31.000000
4069,-28.000000
4070,-24.000000
4071,-19.000000
4072,-15.000000
4073,-12.000000
4074,-12.000000
4075,-13.000000
4076,-15.000000
4077,-17.000000
4078,-19.000000
4079,-22.000000
4080,-29.000000
4081,-28.000000
4082,-19.000000
4083,-15.000000
4084,-12.000000
4085,-10.000000
4086,-8.000000
4087,-7.000000
4088,-6.000000
4089,-4.000000
4090,-1.000000
4091,1.000000
4092,4.000000
4093,7.000000
4094,11.000000
4095,14.000000
4096,18.000000
4097,22.000000
4098,30.000000
4099,37.000000
4100,42.000000
4101,44.000000
4102,46.000000
4103,47.000000
4104,48.000000
4105,50.000000
4106,52.000000
4107,53.000000
4108,50.000000
4109,42.000000
4110,32.000000
4111,23.000000
4112,13.000000
4113,4.000000
4114,0.000000
4115,0.000000
4116,-2.000000
4117,-3.000000
4118,-4.000000
4119,-5.000000
4120,-6.000000
4121,-7.000000
4122,-7.000000
4123,-7.000000
4124,-6.000000
4125,-4.000000
4126,-1.000000
4127,3.000000
4128,9.000000
4129,21.000000
4130,45.000000
4131,86.000000
4132,143.000000
4133,212.000000
4134,297.000000
4135,395.000000
4136,501.000000
4137,606.000000
4138,694.000000
4139,738.000000
4140,738.000000
4141,695.000000
4142,593.000000
4143,456.000000
4144,301.000000
4145,151.000000
4146,31.000000
4147,-47.000000
4148,-69.000000
4149,-74.000000
4150,-77.000000
4151,-81.000000
4152,-87.000000
4153,-93.000000
4154,-100.000000
4155,-106.000000
4156,-115.000000
4157,-122.000000
4158,-126.000000
4159,-123.000000
4160,-117.000000
4161,-111.000000
4162,-108.000000
4163,-105.000000
4164,-103.000000
4165,-101.000000
4166,-98.000000
4167,-95.000000
4168,-92.000000
4169,-88.000000
4170,-84.000000
4171,-80.000000
4172,-76.000000
4173,-72.000000
4174,-69.000000
4175,-66.000000
4176,-63.000000
4177,-60.000000
4178,-56.000000
4179,-53.000000
4180,-49.000000
4181,-45.000000
4182,-42.000000
4183,-40.000000
4184,-38.000000
4185,-35.000000
4186,-32.000000
4187,-28.000000
4188,-19.000000
4189,0.000000
4190,16.000000
4191,25.000000
4192,35.000000
4193,44.000000
4194,49.000000
4195,53.000000
4196,56.000000
4197,59.000000
4198,63.000000
4199,66.000000
4200,69.000000
4201,73.000000
4202,76.000000
4203,79.000000
4204,82.000000
4205,85.000000
4206,88.000000
4207,91.000000
4208,94.000000
4209,96.000000
4210,97.000000
4211,98.000000
4212,97.000000
4213,96.000000
4214,93.000000
4215,89.000000
4216,85.000000
4217,79.000000
4218,70.000000
4219,53.000000
4220,38.000000
4221,27.000000
4222,19.000000
4223,12.000000
4224,7.000000
4225,3.000000
4226,0.000000
4227,-3.000000
4228,-5.000000
4229,-7.000000
4230,-8.000000
4231,-9.000000
4232,-10.000000
4233,-10.000000
4234,-10.000000
4235,-10.000000
4236,-8.000000
4237,-6.000000
4238,-4.000000
4239,-2.000000
4240,-1.000000
4241,0.000000
4242,1.000000
4243,4.000000
4244,6.000000
4245,7.000000
4246,8.000000
4247,7.000000
4248,6.000000
4249,4.000000
4250,2.000000
4251,0.000000
4252,-2.000000
4253,-5.000000
4254,-9.000000
4255,-12.000000
4256,-16.000000
4257,-19.000000
4258,-22.000000
4259,-24.000000
4260,-28.000000
4261,-30.000000
4262,-32.000000
4263,-31.000000
4264,-28.000000
4265,-23.000000
4266,-16.000000
4267,-8.000000
4268,4.000000
4269,13.000000
4270,17.000000
4271,20.000000
4272,22.000000
4273,24.000000
4274,26.000000
4275,27.000000
4276,28.000000
4277,29.000000
4278,29.000000
4279,30.000000
4280,31.000000
4281,32.000000
4282,32.000000
4283,32.000000
4284,31.000000
4285,31.000000
4286,30.000000
4287,31.000000
4288,31.000000
4289,32.000000
4290,32.000000
4291,32.000000
4292,33.000000
4293,34.000000
4294,35.000000
4295,36.000000
4296,35.000000
4297,32.000000
4298,28.000000
4299,24.000000
4300,22.000000
4301,19.000000
4302,17.000000
4303,14.000000
4304,11.000000
4305,9.000000
4306,7.000000
4307,6.000000
4308,6.000000
4309,6.000000
4310,6.000000
4311,5.000000
4312,5.000000
4313,6.000000
4314,6.000000
4315,7.000000
4316,7.000000
4317,6.000000
4318,5.000000
4319,5.000000
4320,8.000000
4321,13.000000
4322,22.000000
4323,37.000000
4324,47.000000
4325,52.000000
4326,56.000000
4327,60.000000
4328,64.000000
4329,68.000000
4330,71.000000
4331,76.000000
4332,75.000000
4333,64.000000
4334,57.000000
4335,52.000000
4336,47.000000
4337,42.000000
4338,35.000000
4339,29.000000
4340,23.000000
4341,16.000000
4342,8.000000
4343,0.000000
4344,-4.000000
4345,-8.000000
4346,-11.000000
4347,-15.000000
4348,-20.000000
4349,-23.000000
4350,-21.000000
4351,-15.000000
4352,-11.000000
4353,-7.000000
4354,-3.000000
4355,0.000000
4356,3.000000
4357,6.000000
4358,11.000000
4359,22.000000
4360,40.000000
4361,68.000000
4362,110.000000
4363,173.000000
4364,257.000000
4365,357.000000
4366,466.000000
4367,575.000000
4368,673.000000
4369,749.000000
4370,773.000000
4371,763.000000
4372,692.000000
4373,567.000000
4374,413.000000
4375,259.000000
4376,126.000000
4377,29.000000
4378,-28.000000
4379,-61.000000
4380,-78.000000
4381,-90.000000
4382,-100.000000
4383,-111.000000
4384,-124.000000
4385,-134.000000
4386,-136.000000
4387,-138.000000
4388,-140.000000
4389,-139.000000
4390,-131.000000
4391,-124.000000
4392,-118.000000
4393,-112.000000
4394,-106.000000
4395,-101.000000
4396,-96.000000
4397,-92.000000
4398,-87.000000
4399,-83.000000
4400,-80.000000
4401,-77.000000
4402,-75.000000
4403,-73.000000
4404,-71.000000
4405,-69.000000
4406,-67.000000
4407,-65.000000
4408,-65.000000
4409,-66.000000
4410,-67.000000
4411,-69.000000
4412,-70.000000
4413,-73.000000
4414,-77.000000
4415,-65.000000
4416,-53.000000
4417,-43.000000
4418,-36.000000
4419,-31.000000
4420,-23.000000
4421,-9.000000
4422,2.000000
4423,8.000000
4424,13.000000
4425,18.000000
4426,23.000000
4427,28.000000
4428,38.000000
4429,54.000000
4430,61.000000
4431,65.000000
4432,68.000000
4433,70.000000
4434,71.000000
4435,71.000000
4436,71.000000
4437,71.000000
4438,71.000000
4439,71.000000
4440,71.000000
4441,70.000000
4442,69.000000
4443,68.000000
4444,66.000000
4445,65.000000
4446,63.000000
4447,62.000000
4448,60.000000
4449,58.000000
4450,55.000000
4451,53.000000
4452,50.000000
4453,46.000000
4454,42.000000
4455,36.000000
4456,24.000000
4457,3.000000
4458,-16.000000
4459,-36.000000
4460,-44.000000
4461,-49.000000
4462,-52.000000
4463,-55.000000
4464,-57.000000
4465,-59.000000
4466,-59.000000
4467,-59.000000
4468,-58.000000
4469,-57.000000
4470,-54.000000
4471,-52.000000
4472,-49.000000
4473,-45.000000
4474,-40.000000
4475,-32.000000
4476,-27.000000
4477,-25.000000
4478,-25.000000
4479,-24.000000
4480,-22.000000
4481,-23.000000
4482,-31.000000
4483,-42.000000
4484,-56.000000
4485,-65.000000
4486,-71.000000
4487,-78.000000
4488,-84.000000
4489,-90.000000
4490,-96.000000
4491,-99.000000
4492,-96.000000
4493,-91.000000
4494,-86.000000
4495,-82.000000
4496,-76.000000
4497,-69.000000
4498,-61.000000
4499,-54.000000
4500,-47.000000
4501,-42.000000
4502,-37.000000
4503,-34.000000
4504,-31.000000
4505,-26.000000
4506,-18.000000
4507,-13.000000
4508,-9.000000
4509,-8.000000
4510,-11.000000
4511,-14.000000
4512,-16.000000
4513,-20.000000
4514,-25.000000
4515,-30.000000
4516,-33.000000
4517,-36.000000
4518,-39.000000
4519,-41.000000
4520,-42.000000
4521,-43.000000
4522,-41.000000
4523,-38.000000
4524,-34.000000
4525,-31.000000
4526,-28.000000
4527,-26.000000
4528,-22.000000
4529,-18.000000
4530,-15.000000
4531,-12.000000
4532,-10.000000
4533,-10.000000
4534,-9.000000
4535,-8.000000
4536,-7.000000
4537,-5.000000
4538,-5.000000
4539,-5.000000
4540,-5.000000
4541,-5.000000
4542,-5.000000
4543,-5.000000
4544,-5.000000
4545,-5.000000
4546,-6.000000
4547,-5.000000
4548,-5.000000
4549,-4.000000
4550,-3.000000
4551,-3.000000
4552,-3.000000
4553,-2.000000
4554,0.000000
4555,1.000000
4556,3.000000
4557,6.000000
4558,9.000000
4559,17.000000
4560,34.000000
4561,44.000000
4562,51.000000
4563,55.000000
4564,56.000000
4565,54.000000
4566,50.000000
4567,45.000000
4568,36.000000
4569,21.000000
4570,10.000000
4571,1.000000
4572,-6.000000
4573,-15.000000
4574,-24.000000
4575,-27.000000
4576,-29.000000
4577,-31.000000
4578,-32.000000
4579,-33.000000
4580,-33.000000
4581,-31.000000
4582,-29.000000
4583,-26.000000
4584,-23.000000
4585,-19.000000
4586,-12.000000
4587,-6.000000
4588,0.000000
4589,17.000000
4590,50.000000
4591,102.000000
4592,175.000000
4593,270.000000
4594,385.000000
4595,512.000000
4596,637.000000
4597,742.000000
4598,803.000000
4599,808.000000
4600,772.000000
4601,662.000000
4602,502.000000
4603,314.000000
4604,130.000000
4605,-19.000000
4606,-116.000000
4607,-136.000000
4608,-133.000000
4609,-96.000000
4610,-77.000000
4611,-79.000000
4612,-101.000000
4613,-135.000000
4614,-144.000000
4615,-145.000000
4616,-145.000000
4617,-146.000000
4618,-146.000000
4619,-145.000000
4620,-145.000000
4621,-145.000000
4622,-145.000000
4623,-144.000000
4624,-142.000000
4625,-140.000000
4626,-136.000000
4627,-129.000000
4628,-122.000000
4629,-118.000000
4630,-116.000000
4631,-114.000000
4632,-112.000000
4633,-108.000000
4634,-103.000000
4635,-98.000000
4636,-94.000000
4637,-91.000000
4638,-88.000000
4639,-85.000000
4640,-82.000000
4641,-80.000000
4642,-78.000000
4643,-77.000000
4644,-75.000000
4645,-71.000000
4646,-67.000000
4647,-58.000000
4648,-49.000000
4649,-36.000000
4650,-21.000000
4651,-12.000000
4652,-7.000000
4653,-2.000000
4654,1.000000
4655,5.000000
4656,10.000000
4657,17.000000
4658,27.000000
4659,42.000000
4660,62.000000
4661,77.000000
4662,86.000000
4663,91.000000
4664,91.000000
4665,92.000000
4666,92.000000
4667,93.000000
4668,93.000000
4669,89.000000
4670,83.000000
4671,78.000000
4672,74.000000
4673,69.000000
4674,65.000000
4675,61.000000
4676,56.000000
4677,48.000000
4678,38.000000
4679,30.000000
4680,24.000000
4681,19.000000
4682,15.000000
4683,10.000000
4684,5.000000
4685,-3.000000
4686,-19.000000
4687,-28.000000
4688,-32.000000
4689,-36.000000
4690,-38.000000
4691,-39.000000
4692,-40.000000
4693,-38.000000
4694,-36.000000
4695,-34.000000
4696,-32.000000
4697,-31.000000
4698,-31.000000
4699,-30.000000
4700,-28.000000
4701,-27.000000
4702,-25.000000
4703,-24.000000
4704,-23.000000
4705,-23.000000
4706,-22.000000
4707,-22.000000
4708,-22.000000
4709,-24.000000
4710,-25.000000
4711,-27.000000
4712,-29.000000
4713,-30.000000
4714,-30.000000
4715,-31.000000
4716,-32.000000
4717,-33.000000
4718,-36.000000
4719,-37.000000
4720,-38.000000
4721,-34.000000
4722,-28.000000
4723,-22.000000
4724,-18.000000
4725,-14.000000
4726,-10.000000
4727,-6.000000
4728,-3.000000
4729,-3.000000
4730,-4.000000
4731,-5.000000
4732,-6.000000
4733,-8.000000
4734,-9.000000
4735,-13.000000
4736,-12.000000
4737,-2.000000
4738,3.000000
4739,8.000000
4740,12.000000
4741,15.000000
4742,17.000000
4743,18.000000
4744,19.000000
4745,19.000000
4746,20.000000
4747,21.000000
4748,21.000000
4749,22.000000
4750,22.000000
4751,21.000000
4752,18.000000
4753,16.000000
4754,13.000000
4755,10.000000
4756,7.000000
4757,4.000000
4758,0.000000
4759,-2.000000
4760,-5.000000
4761,-6.000000
4762,-6.000000
4763,-4.000000
4764,-2.000000
4765,0.000000
4766,2.000000
4767,4.000000
4768,6.000000
4769,9.000000
4770,11.000000
4771,13.000000
4772,14.000000
4773,15.000000
4774,16.000000
4775,17.000000
4776,18.000000
4777,18.000000
4778,19.000000
4779,20.000000
4780,21.000000
4781,22.000000
4782,24.000000
4783,27.000000
4784,31.000000
4785,36.000000
4786,43.000000
4787,57.000000
4788,81.000000
4789,96.000000
4790,106.000000
4791,110.000000
4792,107.000000
4793,99.000000
4794,89.000000
4795,77.000000
4796,66.000000
4797,51.000000
4798,32.000000
4799,18.000000
4800,10.000000
4801,3.000000
4802,-2.000000
4803,-10.000000
4804,-18.000000
4805,-24.000000
4806,-28.000000
4807,-32.000000
4808,-34.000000
4809,-34.000000
4810,-30.000000
4811,-24.000000
4812,-18.000000
4813,-8.000000
4814,0.000000
4815,9.000000
4816,22.000000
4817,39.000000
4818,67.000000
4819,116.000000
4820,191.000000
4821,295.000000
4822,423.000000
4823,565.000000
4824,703.000000
4825,818.000000
4826,882.000000
4827,887.000000
4828,844.000000
4829,726.000000
4830,568.000000
4831,387.000000
4832,207.000000
4833,52.000000
4834,-55.000000
4835,-97.000000
4836,-111.000000
4837,-103.000000
4838,-94.000000
4839,-87.000000
4840,-87.000000
4841,-94.000000
4842,-97.000000
4843,-100.000000
4844,-102.000000
4845,-104.000000
4846,-105.000000
4847,-105.000000
4848,-104.000000
4849,-102.000000
4850,-100.000000
4851,-96.000000
4852,-93.000000
4853,-89.000000
4854,-84.000000
4855,-80.000000
4856,-76.000000
4857,-73.000000
4858,-70.000000
4859,-67.000000
4860,-66.000000
4861,-64.000000
4862,-62.000000
4863,-60.000000
4864,-59.000000
4865,-57.000000
4866,-56.000000
4867,-54.000000
4868,-53.000000
4869,-50.000000
4870,-48.000000
4871,-45.000000
4872,-43.000000
4873,-41.000000
4874,-38.000000
4875,-34.000000
4876,-24.000000
4877,-2.000000
4878,15.000000
4879,28.000000
4880,32.000000
4881,35.000000
4882,37.000000
4883,40.000000
4884,44.000000
4885,51.000000
4886,58.000000
4887,68.000000
4888,80.000000
4889,90.000000
4890,96.000000
4891,101.000000
4892,104.000000
4893,106.000000
4894,106.000000
4895,105.000000
4896,103.000000
4897,101.000000
4898,99.000000
4899,98.000000
4900,95.000000
4901,92.000000
4902,88.000000
4903,83.000000
4904,75.000000
4905,65.000000
4906,49.000000
4907,37.000000
4908,26.000000
4909,17.000000
4910,12.000000
4911,9.000000
4912,6.000000
4913,4.000000
4914,2.000000
4915,0.000000
4916,-4.000000
4917,-10.000000
4918,-15.000000
4919,-20.000000
4920,-25.000000
4921,-30.000000
4922,-33.000000
4923,-34.000000
4924,-32.000000
4925,-29.000000
4926,-26.000000
4927,-24.000000
4928,-23.000000
4929,-22.000000
4930,-21.000000
4931,-21.000000
4932,-20.000000
4933,-19.000000
4934,-18.000000
4935,-17.000000
4936,-17.000000
4937,-17.000000
4938,-18.000000
4939,-18.000000
4940,-19.000000
4941,-20.000000
4942,-21.000000
4943,-22.000000
4944,-23.000000
4945,-23.000000
4946,-23.000000
4947,-21.000000
4948,-19.000000
4949,-17.000000
4950,-15.000000
4951,-14.000000
4952,-13.000000
4953,-11.000000
4954,-9.000000
4955,-7.000000
4956,-5.000000
4957,-3.000000
4958,0.000000
4959,5.000000
4960,10.000000
4961,15.000000
4962,18.000000
4963,19.000000
4964,19.000000
4965,20.000000
4966,20.000000
4967,21.000000
4968,21.000000
4969,20.000000
4970,19.000000
4971,18.000000
4972,17.000000
4973,16.000000
4974,16.000000
4975,15.000000
4976,14.000000
4977,13.000000
4978,14.000000
4979,14.000000
4980,16.000000
4981,17.000000
4982,17.000000
4983,18.000000
4984,18.000000
4985,19.000000
4986,19.000000
4987,20.000000
4988,21.000000
4989,21.000000
4990,22.000000
4991,24.000000
4992,26.000000
4993,28.000000
4994,29.000000
4995,31.000000
4996,34.000000
4997,37.000000
4998,42.000000
4999,48.000000
5000,56.000000
5001,68.000000
5002,70.000000
5003,71.000000
5004,73.000000
5005,74.000000
5006,75.000000
5007,72.000000
5008,65.000000
5009,57.000000
5010,53.000000
5011,50.000000
5012,47.000000
5013,44.000000
5014,40.000000
5015,37.000000
5016,35.000000
5017,32.000000
5018,30.000000
5019,28.000000
5020,25.000000
5021,23.000000
5022,20.000000
5023,18.000000
5024,15.000000
5025,9.000000
5026,4.000000
